Date,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_care,Industrials,Information_techology,Materials,Real_estate,Communication,Utilities
9/25/2018,3298.656709,2693.264637,1341.229253,1345.222343,3476.887436,2474.816682,3909.642846,2031.496595,1625.495256,2277.206896,2024.561305
9/26/2018,3309.225007,2694.706631,1325.936055,1327.644126,3480.129407,2467.332127,3896.410484,2011.293228,1606.911014,2258.81285,2003.857415
9/27/2018,3321.830209,2689.536034,1328.616139,1322.922948,3495.018117,2469.505495,3920.948312,1994.989415,1613.257545,2285.181868,2023.35694
9/28/2018,3315.119815,2695.561682,1326.265965,1312.376657,3507.497362,2469.672983,3928.401889,1985.312595,1636.515964,2297.868231,2053.303536
10/1/2018,3310.674532,2691.53212,1345.226419,1313.181608,3516.212328,2483.643721,3932.57522,1999.662997,1621.360142,2289.272907,2045.698599
10/2/2018,3275.718388,2707.380038,1345.872044,1312.756067,3506.854461,2485.695118,3924.569543,2004.73083,1616.596209,2316.387917,2070.532099
10/3/2018,3264.911184,2679.920044,1359.400949,1325.385548,3502.65665,2498.372088,3943.000129,1994.314556,1601.700428,2314.970833,2047.928663
10/4/2018,3215.247634,2673.720963,1349.734953,1333.150751,3461.338205,2486.943988,3867.516941,1983.26701,1587.800866,2322.605206,2056.803626
10/5/2018,3180.339644,2669.681269,1348.814297,1326.444261,3456.717586,2472.041977,3820.392941,1965.656893,1586.851601,2302.547843,2087.206273
10/8/2018,3184.591389,2704.462966,1347.750143,1333.58737,3445.275049,2474.962057,3773.659305,1965.677857,1609.336109,2293.769654,2104.141283
10/9/2018,3181.160224,2698.44502,1361.554422,1329.160287,3450.482542,2439.861474,3779.422823,1901.045974,1613.269886,2303.575488,2112.292319
10/10/2018,3063.054284,2662.54509,1310.352813,1292.788941,3364.841131,2356.96785,3601.850944,1851.238086,1587.846545,2257.275006,2100.673542
10/11/2018,3015.033621,2602.756682,1271.200589,1255.471605,3282.007444,2302.337003,3566.290726,1827.290244,1542.864758,2183.515643,2058.08891
10/12/2018,3076.990163,2616.672507,1276.85663,1253.448877,3332.339482,2311.746061,3668.792487,1833.620912,1538.704469,2205.779112,2056.58026
10/15/2018,3072.627764,2632.872363,1269.006578,1249.389937,3308.055039,2318.393134,3618.95391,1827.106002,1548.15316,2213.097545,2064.143224
10/16/2018,3145.468857,2662.605621,1281.612869,1267.981433,3409.44719,2360.058917,3731.086286,1860.161488,1579.088662,2249.576794,2089.313983
10/17/2018,3137.853842,2674.763273,1270.539931,1278.33817,3422.34393,2340.839112,3717.650765,1846.2681,1575.236491,2266.17763,2086.111753
10/18/2018,3075.983638,2670.051823,1261.457507,1258.115523,3381.930142,2297.710564,3635.927953,1823.202087,1571.917031,2249.461282,2087.690665
10/19/2018,3055.357073,2728.5384,1251.248997,1259.847337,3344.615894,2285.276177,3626.452274,1810.622781,1584.479063,2267.682982,2119.095662
10/22/2018,3062.803143,2709.277772,1236.979279,1234.623964,3318.102281,2278.593052,3653.591235,1797.305126,1563.418443,2264.098554,2105.32566
10/23/2018,3059.902208,2718.25796,1201.898831,1225.078716,3302.461091,2241.563019,3640.965942,1774.557682,1571.5952,2287.67772,2091.671446
10/24/2018,2945.093155,2729.467339,1153.038765,1190.648279,3185.991577,2164.188383,3475.888083,1711.480615,1584.55093,2190.512929,2134.688496
10/25/2018,3037.646224,2735.310145,1167.434678,1211.801169,3230.772543,2184.097437,3589.928413,1738.049029,1605.378072,2194.328956,2103.767166
10/26/2018,2952.07411,2689.240091,1158.138353,1198.047883,3195.913145,2163.924826,3516.838688,1724.212059,1566.681739,2132.346933,2068.370444
10/29/2018,2920.769198,2717.841925,1133.236329,1208.588853,3194.657062,2130.646749,3441.929725,1716.482685,1586.788936,2149.734778,2093.886241
10/30/2018,2969.593362,2772.113407,1158.977415,1227.708725,3230.931353,2174.132785,3495.017426,1751.452074,1607.840983,2201.232263,2101.208981
10/31/2018,3012.053308,2747.790465,1167.247766,1243.160136,3240.409704,2193.870264,3587.839367,1773.265135,1588.49463,2224.855477,2076.84775
11/1/2018,3079.158496,2760.79627,1177.732814,1249.680079,3294.301206,2234.435747,3628.45711,1827.331529,1596.640318,2214.695255,2069.933075
11/2/2018,3078.026478,2753.543964,1174.829537,1250.355187,3276.577617,2231.676158,3569.39547,1828.521304,1582.001149,2234.466976,2060.692372
11/5/2018,3080.219786,2785.540995,1194.713871,1263.897027,3297.805281,2240.525594,3549.188185,1832.026939,1606.564672,2241.176459,2090.083003
11/6/2018,3091.664923,2803.653457,1197.065172,1270.997392,3312.968135,2264.322911,3572.727564,1854.046614,1613.92673,2253.81082,2106.506921
11/7/2018,3170.37619,2818.532927,1217.322311,1286.705388,3407.351876,2300.500486,3673.00934,1890.584837,1633.677936,2273.808012,2130.252699
11/8/2018,3166.914492,2818.762731,1188.50221,1291.796802,3407.464533,2294.369904,3656.399564,1877.047697,1635.891797,2254.230913,2125.246757
11/9/2018,3122.624711,2832.45712,1186.460149,1279.791057,3387.03463,2269.504471,3590.857271,1847.717619,1635.205802,2224.779462,2128.604816
11/12/2018,3061.365837,2814.944678,1158.765626,1256.020686,3332.292569,2223.983789,3471.199891,1820.669914,1635.695919,2210.255437,2128.916242
11/13/2018,3063.084164,2804.258936,1130.362895,1262.758201,3309.326379,2230.937451,3473.723003,1817.095973,1636.352073,2199.13458,2137.135784
11/14/2018,3044.571451,2787.42122,1129.176902,1244.916026,3276.188436,2222.707921,3445.453545,1815.671935,1633.659645,2190.695182,2115.054776
11/15/2018,3048.529125,2778.875633,1147.963497,1263.50965,3314.889623,2253.43281,3523.227402,1843.587954,1621.646177,2198.860319,2104.563709
11/16/2018,3035.956299,2785.639486,1159.30239,1264.692673,3347.498273,2253.638424,3511.946202,1856.173294,1640.715244,2234.976264,2132.673703
11/19/2018,2962.342087,2778.849681,1157.495364,1263.256569,3294.737733,2216.833009,3371.458518,1828.650597,1642.83147,2231.768931,2143.33868
11/20/2018,2894.236236,2733.745847,1117.300379,1238.777747,3262.833015,2169.366137,3317.89865,1794.101059,1624.92075,2185.101473,2131.343496
11/21/2018,2926.319424,2713.24212,1136.279416,1240.948665,3254.483134,2187.594701,3348.290521,1811.287862,1625.651527,2200.973322,2103.044402
11/22/2018,2926.319424,2713.24212,1136.279416,1240.948665,3254.483134,2187.594701,3348.290521,1811.287862,1625.651527,2200.973322,2103.044402
11/23/2018,2914.412348,2722.117878,1098.95523,1232.512632,3261.243627,2180.958987,3319.931857,1793.917064,1621.756914,2192.802683,2105.882905
11/26/2018,2977.998702,2723.068928,1117.692697,1256.893768,3296.652995,2203.179533,3397.319265,1810.708219,1625.564392,2222.444087,2117.692196
11/27/2018,2985.946505,2745.424038,1113.222464,1255.453142,3319.656158,2192.150802,3395.547949,1784.928179,1631.782905,2256.765134,2132.346057
11/28/2018,3074.790007,2772.033103,1132.155291,1277.517051,3405.400175,2246.621257,3509.881232,1816.232987,1647.408763,2279.766869,2130.90602
11/29/2018,3069.994178,2775.471976,1138.973538,1268.080972,3415.081902,2244.046547,3490.840154,1823.858855,1648.407491,2256.83226,2126.266321
11/30/2018,3079.612081,2797.260549,1133.687192,1277.473362,3451.803278,2267.043126,3526.769124,1832.589939,1663.950886,2261.794962,2158.420995
12/3/2018,3147.154711,2796.246484,1161.333492,1282.255775,3473.099121,2291.613577,3598.414031,1861.454533,1671.606842,2262.27127,2177.41276
12/4/2018,3025.902815,2748.515216,1125.779517,1226.256258,3384.60911,2189.44339,3458.993383,1799.417365,1645.815093,2188.20965,2177.968127
12/5/2018,3025.902815,2748.515216,1125.779517,1226.256258,3384.60911,2189.44339,3458.993383,1799.417365,1645.815093,2188.20965,2177.968127
12/6/2018,3039.151618,2749.17108,1103.761655,1212.056367,3373.758783,2176.70596,3469.906826,1775.2817,1688.408858,2208.401796,2179.075677
12/7/2018,2943.095798,2713.999644,1097.503907,1191.378252,3287.125324,2122.564576,3350.31358,1731.781577,1665.574096,2165.769214,2188.353247
12/10/2018,2946.209179,2713.96769,1078.017384,1174.932135,3299.144745,2123.336348,3394.681692,1731.317035,1655.67498,2175.439314,2194.149856
12/11/2018,2944.444582,2736.449775,1077.936387,1163.821997,3308.065592,2111.459609,3395.947815,1723.152143,1656.407154,2180.152933,2201.355551
12/12/2018,2974.408762,2734.019365,1082.430672,1170.442082,3337.970772,2125.243608,3426.530053,1739.551825,1628.114502,2196.330076,2191.978047
12/13/2018,2955.426974,2751.124797,1085.292368,1161.024155,3331.364854,2116.103823,3427.676546,1720.358013,1639.592742,2184.05156,2209.886844
12/14/2018,2901.614998,2699.911922,1057.133429,1148.73002,3226.238147,2085.932641,3346.635895,1705.581699,1636.113661,2159.483723,2203.641747
12/17/2018,2823.134108,2638.099582,1036.502784,1136.598719,3154.964664,2050.303573,3267.586368,1675.876131,1574.723376,2114.337989,2132.699241
12/18/2018,2846.969071,2609.387099,1011.919906,1130.96159,3129.242115,2061.278322,3296.554336,1685.408085,1589.258039,2126.533049,2118.243346
12/19/2018,2786.620788,2584.685833,998.9893639,1114.616444,3084.788002,2022.300212,3235.83304,1662.309627,1571.036577,2088.609844,2114.051482
12/20/2018,2725.441204,2540.185584,970.4314119,1106.119678,3038.493008,1987.664328,3174.400063,1642.825275,1549.963491,2055.219078,2119.250025
12/21/2018,2654.572863,2511.051976,958.316256,1085.546679,2987.906315,1950.634274,3076.729574,1624.725888,1527.92554,1989.903039,2103.360665
12/24/2018,2600.496989,2440.040415,919.7841348,1060.700352,2918.452502,1893.039564,2997.981386,1583.516425,1470.933656,1949.363751,2011.827391
12/25/2018,2600.496989,2440.040415,919.7841348,1060.700352,2918.452502,1893.039564,2997.981386,1583.516425,1470.933656,1949.363751,2011.827391
12/26/2018,2761.57573,2510.246667,979.8043496,1109.289418,3056.098784,1982.505385,3177.796634,1654.731244,1521.728134,2058.054011,2043.32385
12/27/2018,2767.512303,2534.967613,985.042907,1119.52651,3085.10587,2005.835427,3204.171206,1682.497887,1523.753618,2067.353873,2061.118758
12/28/2018,2777.461669,2534.07649,976.5850694,1121.237388,3088.506859,2001.116224,3199.029306,1673.345949,1528.143859,2067.663665,2062.960981
12/31/2018,2804.996505,2545.30459,981.3905568,1131.443355,3133.601879,2022.472673,3230.205273,1687.914526,1531.212521,2079.563424,2069.609304
1/1/2019,2804.996505,2545.30459,981.3905568,1131.443355,3133.601879,2022.472673,3230.205273,1687.914526,1531.212521,2079.563424,2069.609304
1/2/2019,2826.456984,2535.247267,1002.609274,1140.267682,3094.257174,2030.524108,3230.866026,1695.803794,1498.624798,2105.848071,2031.172415
1/3/2019,2766.854989,2518.090582,992.9719932,1120.644659,3024.556133,1974.9853,3072.559937,1652.269063,1507.541597,2077.800702,2033.411486
1/4/2019,2865.167557,2572.369021,1030.431289,1156.940809,3121.326577,2049.694008,3207.443435,1718.01321,1527.10176,2163.324711,2064.051323
1/7/2019,2934.161948,2567.184998,1046.626792,1159.612154,3147.745203,2065.293334,3240.936951,1725.291231,1541.190991,2183.083534,2049.368368
1/8/2019,2969.573559,2591.696808,1055.925566,1161.620761,3180.751827,2097.553168,3272.609814,1745.372129,1572.904712,2216.238796,2075.835244
1/9/2019,2987.122346,2569.457793,1072.511246,1168.135242,3194.314816,2112.493111,3313.518456,1750.670364,1570.210462,2213.850116,2061.966566
1/10/2019,2980.8592,2584.63841,1075.844379,1169.595642,3206.686548,2141.281796,3329.920563,1766.421132,1592.365273,2219.066802,2091.528944
1/11/2019,2981.050317,2592.289963,1068.282939,1171.633599,3215.367949,2140.179701,3327.656269,1761.489302,1596.826534,2220.383686,2081.859771
1/14/2019,2959.550148,2579.530324,1066.528201,1179.1903,3178.059168,2137.221009,3295.08695,1748.234221,1590.21662,2207.625037,2037.399925
1/15/2019,2990.41577,2603.977537,1070.654861,1188.277951,3235.631486,2131.681411,3342.996932,1736.513188,1605.69177,2240.555136,2063.172236
1/16/2019,2988.851762,2591.385653,1069.501002,1214.456398,3231.707577,2134.631328,3346.931339,1747.215487,1617.617485,2232.310325,2071.031201
1/17/2019,3009.503497,2604.525197,1079.661998,1221.233497,3260.397971,2169.45863,3370.713141,1775.212572,1625.674564,2239.819918,2082.541521
1/18/2019,3043.186569,2635.803772,1100.571673,1240.405087,3297.7952,2211.29569,3421.797645,1803.832583,1630.437812,2253.427208,2085.359394
1/21/2019,3043.186569,2635.803772,1100.571673,1240.405087,3297.7952,2211.29569,3421.797645,1803.832583,1630.437812,2253.427208,2085.359394
1/22/2019,2988.432958,2610.207512,1074.120384,1227.516591,3269.241182,2167.052916,3361.096558,1779.028358,1625.404493,2208.559849,2087.705962
1/23/2019,2992.843016,2639.086571,1062.460707,1228.303674,3270.807766,2165.999231,3372.822753,1767.106834,1625.846147,2211.745654,2109.705761
1/24/2019,3010.088229,2605.507724,1069.390271,1230.656284,3248.935369,2177.218925,3408.463726,1761.929104,1631.426268,2215.697665,2121.015921
1/25/2019,3042.570711,2599.320887,1083.713166,1241.08724,3260.794127,2205.018644,3462.307038,1796.802386,1652.147265,2237.102019,2092.863919
1/28/2019,3024.436742,2610.476019,1071.998939,1239.448776,3220.415713,2183.336632,3418.50079,1794.30771,1667.690229,2213.23031,2083.117293
1/29/2019,3000.554138,2614.796204,1075.622663,1235.287846,3232.364433,2210.680043,3383.820889,1810.230321,1681.312697,2188.23888,2088.394123
1/30/2019,3059.563664,2632.875446,1091.643706,1239.981848,3279.586015,2242.480875,3481.000598,1831.845142,1694.719752,2218.541784,2102.606324
1/31/2019,3088.914824,2679.335431,1096.4137,1237.640352,3320.01435,2254.365189,3487.915728,1811.890705,1710.959778,2295.192814,2145.740074
2/1/2019,3046.778479,2672.35142,1115.411825,1245.266022,3327.654726,2258.499945,3512.040136,1820.867416,1700.015506,2289.85495,2138.275345
2/4/2019,3066.300417,2689.022808,1118.590631,1251.313566,3321.654799,2286.368432,3566.738523,1819.828082,1713.308841,2309.651466,2142.633992
2/5/2019,3094.414062,2688.657717,1118.95755,1249.929139,3319.945393,2305.577999,3597.453316,1832.976913,1722.988106,2323.035817,2144.667506
2/6/2019,3078.935636,2690.161343,1109.849459,1247.590476,3329.556744,2304.618117,3608.067489,1822.908228,1711.616745,2289.808331,2139.356784
2/7/2019,3051.167298,2686.781104,1084.322667,1239.558249,3291.92004,2287.426167,3559.482292,1795.664574,1726.267409,2269.825689,2167.899642
2/8/2019,3036.951151,2700.485059,1078.904586,1233.060439,3297.653575,2289.67047,3582.152972,1794.485793,1726.703759,2278.145046,2179.626836
2/11/2019,3045.38428,2707.1781,1084.866545,1236.80958,3297.459403,2303.314107,3585.033072,1800.759956,1731.599051,2266.30221,2177.255947
2/12/2019,3095.068406,2730.922374,1098.957237,1254.923508,3342.526724,2342.096442,3634.875488,1839.544422,1719.925784,2295.802673,2180.818283
2/13/2019,3110.366738,2738.455641,1113.205767,1257.96313,3351.005369,2356.595122,3639.56785,1843.018051,1729.532805,2293.119496,2175.839809
2/14/2019,3098.347372,2706.410723,1117.850358,1244.539156,3359.916161,2346.527865,3647.401156,1835.031011,1735.240789,2297.833513,2172.182553
2/15/2019,3117.17243,2731.713197,1136.930135,1268.906085,3409.958175,2379.922469,3676.04664,1858.598741,1745.94029,2314.606494,2181.647023
2/18/2019,3117.17243,2731.713197,1136.930135,1268.906085,3409.958175,2379.922469,3676.04664,1858.598741,1745.94029,2314.606494,2181.647023
2/19/2019,3130.324778,2744.417417,1140.967873,1273.133634,3399.682047,2379.762083,3678.281308,1870.963026,1745.600251,2324.86394,2193.93675
2/20/2019,3134.289122,2742.638805,1146.063598,1280.810755,3394.297692,2393.09544,3682.276918,1903.3859,1735.071003,2322.229188,2203.652584
2/21/2019,3126.837928,2750.165458,1126.775331,1274.788685,3364.368187,2384.789184,3682.548198,1895.797453,1736.283599,2302.598169,2220.417887
2/22/2019,3147.216047,2742.958424,1130.662195,1274.253186,3397.307638,2400.621134,3732.160562,1904.459953,1746.760974,2322.659628,2234.709309
2/25/2019,3139.779367,2728.751464,1131.905647,1277.632029,3409.397748,2407.960665,3750.001186,1914.180097,1733.404028,2313.653691,2219.80432
2/26/2019,3143.328349,2729.241156,1126.596962,1273.57901,3395.533501,2398.42192,3755.240638,1901.815398,1727.202878,2309.073321,2214.904086
2/27/2019,3149.067154,2727.379584,1131.49291,1278.759728,3386.966921,2408.833349,3755.681872,1901.23574,1718.935853,2306.068785,2219.312249
2/28/2019,3133.780179,2738.758039,1119.759431,1276.545989,3376.317468,2400.308777,3742.261471,1877.25503,1723.173128,2301.958724,2229.170867
3/1/2019,3158.428843,2734.943846,1140.45392,1283.139666,3427.466741,2407.104438,3767.145859,1878.445331,1718.22945,2323.657971,2234.438793
3/4/2019,3147.218345,2730.894172,1143.457331,1275.652899,3380.15164,2394.91034,3745.136289,1884.726426,1726.276561,2322.460228,2240.370442
3/5/2019,3150.576071,2730.136329,1139.579683,1271.680882,3376.16003,2379.275397,3733.578089,1875.822837,1730.701,2333.630617,2234.820233
3/6/2019,3130.269056,2724.983254,1123.067955,1259.893206,3317.838823,2355.740706,3708.977254,1872.559078,1722.513298,2332.044631,2234.135715
3/7/2019,3089.436453,2711.397113,1116.805803,1245.801467,3295.051251,2340.963,3677.370884,1855.313297,1719.228741,2315.522167,2241.652658
3/8/2019,3072.113677,2714.058111,1094.4867,1245.98252,3288.198669,2335.244446,3677.209179,1855.660141,1720.888804,2312.695409,2250.387208
3/11/2019,3118.988263,2750.015292,1112.639482,1258.019692,3331.38389,2357.875,3757.969124,1883.279435,1746.331311,2353.787088,2267.819849
3/12/2019,3121.866589,2748.877907,1121.401043,1259.612002,3354.445243,2340.805315,3776.371525,1887.534739,1753.781873,2365.303227,2281.357494
3/13/2019,3135.398791,2767.281808,1134.390476,1268.117668,3392.398235,2359.742293,3800.457809,1894.193717,1761.702576,2372.308436,2283.662135
3/14/2019,3122.107074,2762.988502,1135.419265,1273.561124,3384.827302,2350.412472,3807.464413,1876.995964,1765.652701,2364.279427,2280.172991
3/15/2019,3137.26593,2776.96745,1133.76755,1280.805295,3402.506188,2346.331416,3849.988728,1881.256705,1759.454965,2365.383854,2291.292708
3/18/2019,3166.873216,2784.264844,1151.258318,1293.781763,3399.13906,2369.366203,3865.011559,1888.423439,1750.720148,2350.343124,2283.732525
3/19/2019,3176.504879,2780.311224,1147.172264,1281.761548,3424.047431,2357.555825,3873.737586,1884.615643,1745.379311,2347.950386,2257.1322
3/20/2019,3181.824976,2768.374716,1158.789106,1255.061952,3401.34028,2342.700421,3862.550326,1881.597283,1750.688999,2366.847947,2262.856877
3/21/2019,3224.1835,2801.486252,1167.02147,1251.841712,3420.25763,2366.281843,3957.14869,1904.220129,1781.830426,2389.722392,2288.30037
3/22/2019,3154.401077,2795.130266,1133.795514,1216.003876,3347.893814,2306.394981,3857.820479,1843.647506,1769.128053,2354.541122,2301.400627
3/25/2019,3172.092138,2798.737876,1133.63745,1212.610277,3345.691842,2313.691379,3842.771059,1841.860988,1770.525147,2351.782763,2305.521058
3/26/2019,3187.862978,2822.219876,1150.31935,1227.978676,3368.219433,2331.008269,3865.869029,1852.420096,1785.521982,2363.468402,2321.255704
3/27/2019,3183.513352,2810.898649,1142.727742,1224.083303,3336.334211,2332.008414,3841.266481,1851.323094,1780.921454,2348.548242,2306.76876
3/28/2019,3207.656516,2823.345782,1147.681436,1234.507744,3349.610394,2351.292296,3858.130094,1869.332991,1798.095039,2336.472474,2280.223061
3/29/2019,3221.313402,2841.845018,1146.494956,1237.348964,3389.830983,2372.208641,3897.372929,1882.940724,1795.091066,2341.235122,2292.75062
4/1/2019,3260.000478,2836.618738,1162.759971,1266.463418,3394.735005,2420.647524,3952.072213,1911.871455,1794.877018,2371.734625,2277.299387
4/2/2019,3256.847619,2812.252286,1154.245091,1265.561148,3390.989631,2415.815339,3963.181717,1915.21092,1806.497756,2381.109439,2276.517782
4/3/2019,3281.108689,2795.188001,1141.767365,1269.708266,3390.850662,2413.304833,3996.8002,1937.479107,1805.571029,2392.32925,2274.305817
4/4/2019,3302.207768,2807.117359,1152.248348,1278.12285,3381.41698,2428.402069,3975.473881,1957.108789,1802.477354,2407.987012,2266.405637
4/5/2019,3323.427,2815.273542,1173.343098,1279.951638,3407.976383,2438.062143,3993.493762,1959.333304,1814.795823,2412.501165,2289.389574
4/8/2019,3333.790239,2826.830115,1178.761193,1281.763113,3405.325146,2429.915397,4009.302208,1960.848791,1804.936068,2410.210438,2271.984932
4/9/2019,3302.697016,2821.723563,1163.160204,1269.012999,3387.71891,2395.286154,3990.058046,1941.532903,1794.692032,2414.726481,2276.048194
4/10/2019,3324.310453,2831.841717,1168.984866,1275.337214,3397.096584,2399.406752,4022.497518,1944.889421,1812.738556,2429.344981,2269.094586
4/11/2019,3327.274096,2835.203587,1168.243116,1281.708957,3355.165238,2419.605859,4020.804565,1942.932703,1810.854444,2431.988018,2281.227306
4/12/2019,3345.595003,2842.426703,1172.552599,1304.591995,3325.618612,2449.104164,4047.655976,1965.533317,1819.980664,2456.355479,2291.995227
4/15/2019,3351.879484,2861.311174,1165.234452,1296.093837,3334.686691,2439.819132,4046.313409,1958.757669,1810.084502,2458.533877,2291.931087
4/16/2019,3368.496872,2859.478965,1172.682817,1313.968679,3270.176167,2453.271993,4063.913747,1966.806859,1769.782218,2462.16461,2261.658447
4/17/2019,3373.716373,2872.838597,1171.282779,1315.079384,3168.112465,2455.471511,4078.277945,1955.063785,1752.994492,2460.796324,2255.279461
4/18/2019,3372.3051,2871.771115,1164.521808,1311.485578,3173.046801,2480.935161,4086.334677,1955.978441,1767.198725,2463.995226,2257.153687
4/19/2019,3372.3051,2871.771115,1164.521808,1311.485578,3173.046801,2480.935161,4086.334677,1955.978441,1767.198725,2463.995226,2257.153687
4/22/2019,3358.787552,2869.463231,1190.40438,1306.991019,3177.369314,2472.951508,4098.326629,1941.924621,1746.792523,2476.146329,2254.184648
4/23/2019,3400.118676,2868.929255,1191.043671,1316.966212,3231.904682,2495.597426,4146.173836,1954.228133,1768.613487,2497.601864,2263.403965
4/24/2019,3402.724116,2871.851931,1168.325367,1315.805308,3226.507711,2491.641641,4147.930775,1941.520879,1783.222072,2482.24955,2276.379051
4/25/2019,3381.684436,2849.57869,1162.61947,1317.537511,3259.542429,2444.186685,4144.640064,1915.826909,1779.942625,2500.186738,2285.227495
4/26/2019,3410.591048,2875.306618,1149.461735,1330.20372,3293.46903,2462.999064,4136.219696,1934.928985,1793.505677,2519.886661,2289.699704
4/29/2019,3402.918274,2879.3172,1147.18996,1342.160229,3287.556081,2470.083508,4138.129936,1932.116534,1776.102714,2538.313352,2276.340227
4/30/2019,3392.62101,2913.46282,1144.490717,1343.566835,3297.596461,2478.632827,4146.763044,1943.111133,1793.615282,2485.348545,2313.692103
5/1/2019,3358.25947,2880.823491,1119.162696,1332.128366,3282.964435,2459.298938,4131.555596,1907.643165,1795.341611,2469.284591,2289.525602
5/2/2019,3361.91106,2876.444433,1099.830022,1335.222296,3302.205633,2458.151682,4110.813886,1896.585343,1796.690125,2457.914007,2283.441164
5/3/2019,3411.932829,2896.237231,1111.028137,1347.870955,3333.341523,2492.39127,4152.561004,1923.65393,1812.402003,2490.69557,2300.563367
5/6/2019,3389.892206,2892.261182,1110.973916,1341.749211,3354.618062,2471.794406,4122.121174,1898.985608,1806.630684,2490.776865,2287.981907
5/7/2019,3335.994505,2863.371199,1103.144507,1319.584311,3285.16869,2421.149854,4035.649441,1864.392851,1773.499348,2454.758006,2279.850071
5/8/2019,3334.842748,2859.18317,1102.283358,1314.964604,3289.188536,2418.663949,4027.560472,1859.692864,1771.538707,2449.072532,2248.487362
5/9/2019,3320.296362,2855.09678,1102.53778,1313.905593,3285.70295,2415.566668,4000.755406,1845.792918,1777.2695,2446.075882,2248.118021
5/10/2019,3319.94198,2887.554256,1107.83205,1320.892851,3282.354211,2424.170187,4010.236096,1864.569738,1796.009958,2449.861605,2286.688012
5/13/2019,3219.652058,2862.304663,1087.949165,1281.78484,3216.274806,2354.992707,3856.671115,1819.503288,1794.288673,2383.266828,2310.872393
5/14/2019,3250.775969,2873.681552,1102.405477,1294.210157,3234.640175,2379.771857,3921.286854,1834.639164,1800.079884,2390.358151,2293.316593
5/15/2019,3274.708643,2895.611015,1108.666846,1287.93034,3245.898957,2384.482475,3962.204345,1831.795223,1810.799867,2436.16219,2290.760758
5/16/2019,3304.069182,2917.243198,1115.374145,1301.927822,3273.021395,2405.116583,4002.075757,1852.590537,1821.313782,2457.238524,2305.407915
5/17/2019,3273.934347,2910.80271,1102.062108,1293.552284,3261.9765,2377.386797,3964.304648,1839.779807,1816.936188,2445.565804,2316.855991
5/20/2019,3251.186306,2903.443046,1101.209725,1295.509133,3255.940946,2370.458251,3894.716515,1812.197969,1789.196485,2422.42744,2319.658933
5/21/2019,3272.569794,2895.565579,1114.090863,1306.600868,3287.424463,2400.430688,3944.827484,1840.643498,1806.137275,2444.872801,2322.28452
5/22/2019,3239.894546,2910.468563,1094.013569,1299.884792,3303.957569,2381.045216,3923.969923,1825.297282,1810.105494,2438.914764,2340.088676
5/23/2019,3196.472798,2906.112506,1057.228767,1279.669593,3285.32598,2343.439434,3851.434806,1794.649736,1814.527986,2407.754483,2355.379481
5/24/2019,3203.900615,2895.160772,1058.542963,1290.674009,3295.915378,2345.911256,3855.536803,1802.943204,1819.649024,2409.296129,2351.692405
5/27/2019,3203.900615,2895.160772,1058.542963,1290.674009,3295.915378,2345.911256,3855.536803,1802.943204,1819.649024,2409.296129,2351.692405
5/28/2019,3187.845785,2844.918359,1046.769689,1276.386878,3252.694329,2325.487606,3843.892975,1787.989192,1800.474549,2410.721887,2315.318566
5/29/2019,3155.778623,2823.758939,1041.895042,1275.966453,3220.520025,2315.890332,3818.477877,1784.258121,1777.700653,2385.331352,2283.851111
5/30/2019,3171.130017,2833.080742,1028.179501,1268.399504,3237.731858,2324.374352,3840.235231,1783.805718,1785.046787,2388.683166,2278.418271
5/31/2019,3128.993937,2793.572116,1011.374167,1250.119668,3211.397238,2293.325364,3779.482075,1762.936071,1795.617039,2349.670723,2292.073558
6/3/2019,3098.659242,2830.2701,1025.041081,1259.719312,3220.343916,2310.270559,3710.64217,1816.663043,1800.830864,2287.834385,2317.400682
6/4/2019,3182.432616,2853.444851,1043.344637,1293.618238,3280.456694,2366.311452,3832.747839,1870.150147,1793.811081,2334.161405,2319.6998
6/5/2019,3197.375551,2884.55679,1029.431467,1299.490809,3300.039476,2388.139471,3882.551342,1880.69735,1831.486641,2334.102748,2366.652048
6/6/2019,3210.525685,2909.675412,1045.937494,1303.764964,3305.624867,2388.456459,3922.882056,1900.006276,1833.716768,2342.087433,2379.493462
6/7/2019,3259.646139,2938.576796,1050.784961,1301.236183,3348.62519,2407.908194,3994.711991,1913.090563,1839.595463,2372.117336,2363.838879
6/10/2019,3293.530739,2939.254242,1053.117246,1312.038535,3358.399315,2415.509264,4038.059916,1916.603351,1834.609949,2372.10663,2349.406432
6/11/2019,3303.85509,2952.280205,1054.3145,1312.240603,3347.802207,2395.63165,4032.805799,1919.230722,1837.912278,2373.924737,2334.200679
6/12/2019,3299.958337,2954.110777,1036.059395,1301.546735,3367.023211,2398.66204,4012.98156,1923.462451,1844.05083,2366.612005,2364.972962
6/13/2019,3331.091053,2962.277615,1050.451001,1305.197648,3368.540832,2413.080052,4024.194523,1937.267946,1851.594323,2393.635188,2368.652112
6/14/2019,3335.73615,2962.078197,1040.726561,1308.363434,3355.317715,2400.113577,3988.407424,1925.772616,1854.424871,2396.381299,2390.934088
6/17/2019,3342.020574,2954.96575,1051.126319,1296.435744,3382.199192,2392.38013,3996.456946,1911.045119,1874.077964,2421.7391,2381.988694
